date_EST,status,aircraft.iataCode,aircraft.icao24,aircraft.icaoCode,aircraft.regNumber,airline.iataCode,airline.icaoCode,nameAirline,flight.iataNumber,flight.icaoNumber,geography.altitude,geography.direction,geography.latitude,geography.longitude,speed.horizontal,speed.isGround,departure.airportId,departure.nameAirport,departure.iataCode,departure.icaoCode,departure.codeIataCity,departure.codeIso2Country,departure.nameCountry,departure.latitudeAirport,departure.longitudeAirport,departure.timezone,arrival.airportId,arrival.nameAirport,arrival.iataCode,arrival.icaoCode,arrival.codeIataCity,arrival.codeIso2Country,arrival.nameCountry,arrival.latitudeAirport,arrival.longitudeAirport,arrival.timezone
2023-05-18 15:47:18,en-route,B77L,899134,B77L,B-16785,BR,EVA,EVA Air,BR667,EVA667,11582.4,316,35.65,-85.78,846.364,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,278.0,Ted Stevens Anchorage International Airport,ANC,PANC,ANC,US,United States,61.174442,-149.99638,America/Anchorage
2023-05-18 15:47:18,en-route,A21N,A6B0BD,A21N,N530DE,DL,DAL,Delta Air Lines,DL753,DAL753,9753.6,281,33.34,-93.25,816.732,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,4189.0,Los Angeles International,LAX,KLAX,LAX,US,United States,33.943398,-118.40828,America/Los_Angeles
2023-05-18 15:47:18,en-route,B739,ACB10A,B739,N917DU,DL,DAL,Delta Air Lines,DL721,DAL721,556.26,283,37.58,-122.25,322.248,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,7038.0,San Francisco International,SFO,KSFO,SFO,US,United States,37.615215,-122.38988,America/Los_Angeles
2023-05-18 15:47:18,started,B739,AD43E6,B739,N954DZ,DL,DAL,Delta Air Lines,DL2360,DAL2360,0.0,90,33.64,-84.43,0.0,1,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,2752.0,Piedmont Triad International,GSO,KGSO,GSO,US,United States,36.105324,-79.9373,America/New_York
2023-05-18 15:47:18,en-route,B738,A466C7,B738,N383DN,DL,DAL,Delta Air Lines,DL1008,DAL1008,1394.46,293,39.92,-83.05,474.112,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,1402.0,Port Columbus International,CMH,KCMH,CMH,US,United States,39.99818,-82.884964,America/New_York
2023-05-18 15:47:18,landed,A321,A44A6D,A321,N376DN,DL,DAL,Delta Air Lines,DL555,DAL555,0.0,19,36.08,-115.15,14.816,1,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,4184.0,Mc Carran International,LAS,KLAS,LAS,US,United States,36.086945,-115.1486,America/Los_Angeles
2023-05-18 15:47:18,en-route,B753,A7912A,B753,N587NW,DL,DAL,Delta Air Lines,DL707,DAL707,9753.6,276,35.01,-93.11,803.768,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,4184.0,Mc Carran International,LAS,KLAS,LAS,US,United States,36.086945,-115.1486,America/Los_Angeles
2023-05-18 15:47:18,landed,A320,A3A235,A320,N333NW,DL,DAL,Delta Air Lines,DL2381,DAL2381,0.0,272,29.65,-95.27,7.408,1,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,3039.0,William P Hobby,HOU,KHOU,HOU,US,United States,29.654512,-95.277016,America/Chicago
2023-05-18 15:47:18,en-route,B739,AAED5A,B739,N803DN,DL,DAL,Delta Air Lines,DL954,DAL954,243.84,299,45.56,-122.52,285.208,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,6023.0,Portland International,PDX,KPDX,PDX,US,United States,45.588997,-122.5929,America/Los_Angeles
2023-05-18 15:47:18,en-route,CRJ9,AC92B1,CRJ9,N909XJ,DL,DAL,Delta Air Lines,DL5347,EDV5347,11277.6,31,37.37,-80.19,955.632,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,29.0,Lehigh Valley International,ABE,KABE,ABE,US,United States,40.651573,-75.434364,America/New_York
2023-05-18 15:47:18,en-route,B752,A9450D,B752,N697DL,DL,DAL,Delta Air Lines,DL679,DAL679,10363.2,296,39.53,-92.16,801.916,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,7004.0,Seattle-Tacoma International,SEA,KSEA,SEA,US,United States,47.44384,-122.301735,America/Los_Angeles
2023-05-18 15:47:18,en-route,A321,A48321,A321,N390DN,DL,DAL,Delta Air Lines,DL1397,DAL1397,8534.4,245,30.89,-93.46,855.624,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,443.0,Austin-bergstrom International,AUS,KAUS,AUS,US,United States,30.202545,-97.66706,America/Chicago
2023-05-18 15:47:18,en-route,A321,A43423,A321,N370DN,DL,DAL,Delta Air Lines,DL461,DAL461,10363.2,267,32.63,-97.06,787.1,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,6100.0,Sky Harbor International,PHX,KPHX,PHX,US,United States,33.435036,-112.00016,America/Phoenix
2023-05-18 15:47:18,en-route,B739,AC4963,B739,N891DN,DL,DAL,Delta Air Lines,DL1112,DAL1112,1036.32,133,27.44,-82.47,464.852,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,7335.0,Sarasota/Bradenton International,SRQ,KSRQ,SRQ,US,United States,27.38748,-82.55328,America/New_York
2023-05-18 15:47:18,unknown,B752,A9073A,B752,N681DA,DL,DAL,Delta Air Lines,DL1372,DAL1372,784.86,179,28.57,-81.3,350.028,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,4707.0,Orlando International,MCO,KMCO,ORL,US,United States,28.432177,-81.308304,America/New_York
2023-05-18 15:47:18,unknown,B752,AB34F3,B752,N821DX,DL,DAL,Delta Air Lines,DL1720,DAL1720,906.78,126,28.18,-82.57,450.036,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,7865.0,Tampa International,TPA,KTPA,TPA,US,United States,27.97987,-82.535416,America/New_York
2023-05-18 15:47:18,en-route,B738,AAA5D4,B738,N78524,UA,UAL,United Airlines,UA225,UAL225,4754.88,224,30.39,-94.42,596.344,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,3161.0,George Bush Intercontinental,IAH,KIAH,HOU,US,United States,29.983334,-95.34,America/Chicago
2023-05-18 15:47:18,en-route,CRJ9,AB4151,CRJ9,N824SK,DL,DAL,Delta Air Lines,DL3574,SKW3574,9334.5,13,35.26,-84.01,887.108,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,1519.0,Yeager,CRW,KCRW,CRW,US,United States,38.370342,-81.596504,America/New_York
2023-05-18 15:47:18,en-route,CRJ9,A08E3C,CRJ9,N135EV,DL,DAL,Delta Air Lines,DL4726,EDV4726,1798.32,235,32.81,-84.82,511.152,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,10359.0,"Columbus Metropolitan Airport
",CSG,KCSG,,US,"United States
",32.5163002,-84.93890381,
2023-05-18 15:47:18,en-route,A321,A00C7A,A321,N102DN,DL,DAL,Delta Air Lines,DL2377,DAL2377,4183.38,338,34.08,-84.3,727.836,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,1374.0,Hopkins International,CLE,KCLE,CLE,US,United States,41.410854,-81.83821,America/New_York
2023-05-18 15:47:18,unknown,B752,A8E733,B752,N673DL,DL,DAL,Delta Air Lines,DL1323,DAL1323,883.92,87,25.78,-80.48,420.404,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,4845.0,Miami International Airport,MIA,KMIA,MIA,US,United States,25.796,-80.27824,America/New_York
2023-05-18 15:47:18,en-route,B738,AA7BEA,B738,N775DE,DL,DAL,Delta Air Lines,DL2647,DAL2647,1104.9,105,40.91,-74.17,425.96,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,2232.0,Newark Liberty International,EWR,KEWR,NYC,US,United States,40.68907,-74.17876,America/New_York
2023-05-18 15:47:18,en-route,A359,A75283,A359,N571DZ,DL,DAL,Delta Air Lines,DL248,DAL248,10668.0,40,38.6,-76.37,979.708,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,7785.0,Ben Gurion International,TLV,LLBG,TLV,IL,Israel,32.000454,34.870743,Asia/Jerusalem
2023-05-18 15:47:18,en-route,A359,A66CF7,A359,N513DZ,DL,DAL,Delta Air Lines,DL295,DAL295,10972.8,313,44.64,-97.17,837.104,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,3009.0,Haneda Airport,HND,RJTT,TYO,JP,Japan,35.54907,139.78453,Asia/Tokyo
2023-05-18 15:47:18,unknown,CRJ7,A486B3,CRJ7,N391CA,DL,DAL,Delta Air Lines,DL5554,EDV5554,1005.84,125,31.26,-81.75,496.336,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,908.0,Glynco Jetport,BQK,KBQK,SSI,US,United States,31.166668,-81.48333,America/New_York
2023-05-18 15:47:18,en-route,B739,AD52C2,B739,N958DZ,DL,DAL,Delta Air Lines,DL2418,DAL2418,7010.4,132,32.71,-83.66,861.18,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,6927.0,Savannah/Hilton Head,SAV,KSAV,SAV,US,United States,32.1358,-81.21059,America/New_York
2023-05-18 15:47:18,en-route,B744,4B8466,B744,TC-ACF,9T,RUN,,TK6319,THY6319,9296.4,339,38.93,-84.93,875.996,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,5818.0,Chicago O'hare International,ORD,KORD,CHI,US,United States,41.976913,-87.90488,America/Chicago
2023-05-18 15:47:18,en-route,B752,A8BBFF,B752,N662DN,DL,DAL,Delta Air Lines,DL8842,DAL8842,11887.2,156,28.3,-82.86,857.476,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,4845.0,Miami International Airport,MIA,KMIA,MIA,US,United States,25.796,-80.27824,America/New_York
2023-05-18 15:47:18,en-route,B739,AC9E77,B739,N912DU,DL,DAL,Delta Air Lines,DL2131,DAL2131,10058.4,54,36.93,-78.75,950.076,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,6091.0,Philadelphia International,PHL,KPHL,PHL,US,United States,39.87641,-75.2433,America/New_York
2023-05-18 15:47:18,en-route,C56X,A73AEC,C56X,N565QS,EJA,EJA,,EJA565,EJA565,12504.4,162,31.73,-83.69,738.948,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,,,,,,,,,,
2023-05-18 15:47:18,en-route,P180,A29E5F,P180,N268TA,,,,XXD,N268TA,1874.52,87,41.09,-70.53,490.78,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,59.0,Nantucket Memorial,ACK,KACK,ACK,US,United States,41.256668,-70.05972,America/New_York
2023-05-18 15:47:18,landed,A20N,A3A538,A20N,N334FR,F9,FFT,"Frontier Airlines, Inc.",F92354,FFT2354,0.0,84,35.89,-78.79,31.484,1,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,6649.0,Raleigh-durham International Airport,RDU,KRDU,RDU,US,United States,35.873592,-78.79086,America/New_York
2023-05-18 15:47:18,en-route,A20N,AD8892,A20N,N971NK,NK,NKS,Spirit Airlines,NK2703,NKS2703,11574.8,263,32.82,-89.41,753.764,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,1756.0,Dallas/Fort Worth International,DFW,KDFW,DFW,US,United States,32.89746,-97.036125,America/Chicago
2023-05-18 15:47:18,started,B752,A8EEA1,B752,N675DL,DL,DAL,Delta Air Lines,DL1386,DAL1386,0.0,222,33.64,-84.44,14.816,1,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,4845.0,Miami International Airport,MIA,KMIA,MIA,US,United States,25.796,-80.27824,America/New_York
2023-05-18 15:47:18,en-route,B739,AD2EFA,B739,N949DZ,DL,DAL,Delta Air Lines,DL2062,DAL2062,6705.6,213,32.1,-85.02,779.692,0,411,Hartsfield-jackson Atlanta International,ATL,KATL,ATL,US,United States,33.640068,-84.44403,America/New_York,8374.0,Eglin AFB,VPS,KVPS,VPS,US,United States,30.495913,-86.54946,America/Chicago
